datetime,athlete,distance,duration,gender,age_group,country,month,year,distance_2019,distance_2020
2019-03-19 00:00:00,81,77.99,480.56666666666666,F,35 - 54,United States,March,2019,77.99,
2019-03-26 00:00:00,81,46.03,293.75,F,35 - 54,United States,March,2019,46.03,
2019-04-02 00:00:00,81,34.51,203.68333333333334,F,35 - 54,United States,April,2019,34.51,
2019-04-09 00:00:00,81,52.05,323.4,F,35 - 54,United States,April,2019,52.05,
2019-04-16 00:00:00,81,23.229999999999997,147.46666666666667,F,35 - 54,United States,April,2019,23.229999999999997,
2019-04-23 00:00:00,81,46.239999999999995,290.85,F,35 - 54,United States,April,2019,46.239999999999995,
2019-04-30 00:00:00,81,17.939999999999998,102.86666666666667,F,35 - 54,United States,April,2019,17.939999999999998,
2019-05-07 00:00:00,81,46.67,286.5333333333333,F,35 - 54,United States,May,2019,46.67,
2019-05-14 00:00:00,81,48.629999999999995,303.45,F,35 - 54,United States,May,2019,48.629999999999995,
2019-05-21 00:00:00,81,53.06,317.66666666666663,F,35 - 54,United States,May,2019,53.06,
2019-05-28 00:00:00,81,55.59,327.66666666666663,F,35 - 54,United States,May,2019,55.59,
2019-06-04 00:00:00,81,57.969,340.68333333333334,F,35 - 54,United States,June,2019,57.969,
2019-06-11 00:00:00,81,69.02,405.05000000000007,F,35 - 54,United States,June,2019,69.02,
2019-06-18 00:00:00,81,53.47,321.51666666666665,F,35 - 54,United States,June,2019,53.47,
2019-06-25 00:00:00,81,63.96000000000001,373.6,F,35 - 54,United States,June,2019,63.96000000000001,
2019-07-02 00:00:00,81,60.428999999999995,354.98333333333335,F,35 - 54,United States,July,2019,60.428999999999995,
2019-07-09 00:00:00,81,51.61,305.01666666666665,F,35 - 54,United States,July,2019,51.61,
2019-07-16 00:00:00,81,28.43,172.86666666666665,F,35 - 54,United States,July,2019,28.43,
2019-07-23 00:00:00,81,52.03,302.55,F,35 - 54,United States,July,2019,52.03,
2019-07-30 00:00:00,81,11.129999999999999,72.7,F,35 - 54,United States,July,2019,11.129999999999999,
2019-08-06 00:00:00,81,36.47,214.16666666666666,F,35 - 54,United States,August,2019,36.47,
2019-08-13 00:00:00,81,38.57,243.13333333333333,F,35 - 54,United States,August,2019,38.57,
2019-08-20 00:00:00,81,43.290000000000006,292.58333333333337,F,35 - 54,United States,August,2019,43.290000000000006,
